chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.445713167,0.256381154,2382.795597,2685.670033,5346.379581,0.091621275,-43.88098222,84.67106897,11.56136883,31.36659272,21.75698686,16.74783964,-0.271799245,7.12317579,1.898005754,4.308031105,0.169962188,3.921954657,-2.663047019,1.089456165,-1.935568519,-0.058387912,-11.16187975,2.41551482,-4.397556692,-2.71587809,jazz
0.349148201,0.10023272,1968.801495,2492.171705,4581.825968,0.082560316,-164.4613063,99.17571464,16.89415999,30.47613144,10.88671414,9.090552506,-0.892628702,6.967515362,-5.221682847,0.9420113,-6.880972218,5.596859426,-0.200062911,3.969450685,-2.113607127,6.38523798,-1.110682142,0.423734488,-5.681216396,1.845974301,jazz
0.3684197,0.181841746,1360.001892,2020.606326,2895.916054,0.047537748,-128.5215292,129.7274334,17.36902235,26.83896121,1.768468137,20.18593204,-0.28456026,4.334340516,7.889092691,19.66755875,10.22111014,6.561150523,-9.635631587,-3.412934422,-4.887964288,3.630849332,-5.53435308,-1.592881742,-2.578735919,4.618112953,jazz
0.344522509,0.175018564,1307.207567,1825.61891,2495.578336,0.051266133,-130.2369167,148.0086529,3.90491057,19.58900183,2.075073267,2.307947942,-3.051414463,3.189768195,-12.28494629,-2.381627704,-5.33516645,-3.469327056,-5.03121937,1.916709094,-2.826273293,2.317959621,-0.626705225,4.557710181,-5.369371801,-1.386641869,jazz
0.379015138,0.230649769,2149.370881,2624.036256,5178.260722,0.071718433,-54.57846583,97.26445114,21.57105972,34.34311194,7.553166867,11.93505658,1.036699991,6.895607711,-4.643050718,5.166848475,-5.304781086,0.862470872,-7.870316355,0.913456511,-5.821770314,7.570483478,1.672178096,9.140647233,-3.5939917,0.224673019,jazz
0.371210802,0.11736308,2502.734561,2862.821566,5964.697266,0.07959211,-145.9034757,78.58750163,35.90368843,23.84741367,2.475006115,15.86188364,0.497563426,7.814117853,-8.231625516,1.063491145,-6.288611158,-3.241115927,-9.739814441,-5.706166,-11.20938868,-1.814795211,-5.527514192,-0.10295232,-6.283614795,-0.754885205,jazz
0.403114634,0.199283525,2586.269524,2488.35092,5344.031413,0.122871275,-53.28410595,68.61213087,-10.08468395,36.11960992,6.262350111,14.73753624,1.884403967,10.12688761,0.61289231,12.19881421,-0.468404422,8.924224087,-2.920353147,2.400895287,0.771279116,5.467546909,0.097053263,2.438253022,-2.928432727,1.995612957,jazz
0.475292869,0.081408851,1678.77713,2302.917035,4035.002515,0.051288791,-208.9888664,97.89422353,19.72026027,54.96224023,11.86917565,21.54201386,2.084265853,17.12398415,2.928182926,4.164094354,-3.670443936,8.23594025,-2.738418473,2.396078908,-4.341141713,6.90032244,-1.298972987,1.056325254,-6.439630897,1.848098177,jazz
0.377527646,0.098039664,3096.606525,2991.065148,6820.829444,0.145953043,-128.2384898,58.15871921,23.18496998,32.9868544,4.557559831,9.751622558,2.210946145,3.51381046,-5.019853673,4.172159918,-3.617650987,0.86890739,-4.609167723,7.297995872,-9.364091492,-2.910361579,-1.962417217,-2.564067469,-8.380927957,-5.780953243,jazz
0.241229873,0.140433386,1348.474796,1992.14047,2615.80955,0.04980582,-276.2019876,122.5625169,51.22841156,20.49527412,7.262865252,4.39902575,-13.16448677,-6.42383927,-15.90543067,-2.873383143,-2.899786182,5.054637182,0.597062903,-2.306556804,-11.91712406,-12.49945772,-14.01057381,-4.357981065,-9.615237774,-8.552848096,jazz
0.329899274,0.094717957,945.8317858,1681.810754,1694.95286,0.032828134,-337.0202157,141.6634195,71.14254413,18.78718139,17.79853881,17.90472057,4.793315239,5.220659745,-5.103538693,-1.895162021,-5.505831504,-0.489115788,-6.292735867,-2.568167667,-3.064362689,-0.367539394,-6.053446481,-3.056986348,-4.668844213,-3.295038504,jazz
0.304564078,0.097453922,709.3753264,1262.649066,1201.837512,0.026202917,-346.6507752,150.9110925,67.82337701,45.81935667,21.26269407,17.62426583,5.752248881,0.424768103,-6.375663785,-4.58187741,-6.966915778,-2.738937438,-8.263099507,-2.439141996,-4.939115431,2.807141472,-2.082169184,-0.424295783,1.592777695,7.083714663,jazz
0.205192196,0.151990846,866.2046595,1473.669913,1514.018997,0.033885133,-310.3797587,133.785667,76.9987204,25.08893567,14.02645289,8.607207791,-4.600221391,-3.181033963,-10.85360869,-5.835884074,-10.20603215,-9.254627341,-13.78445522,-7.911582297,-6.905045581,-2.455420118,-7.203866486,-1.915871689,-0.326240098,5.165028883,jazz
0.439811558,0.024514159,3215.335703,2672.230101,6315.198858,0.192847303,-226.8893675,48.46112208,-3.392950793,42.16969563,-3.745036785,-1.338502912,-5.148844719,-3.404911315,-14.68294623,-1.429355762,-7.626942981,-2.092407183,-7.702982208,-8.377938967,-12.71484866,1.948736166,-9.493971325,-5.739444906,-8.415789098,6.048366967,jazz
0.329183842,0.11317835,1212.99496,1774.337325,2312.870856,0.056911389,-209.4740514,152.747894,19.09994832,12.50752097,8.737062016,11.22660161,1.130441829,8.154962391,-2.266408095,6.010849361,-5.14496237,-1.815480875,-4.417950113,1.677054393,-4.261521616,0.734937927,-1.978366727,-1.276898042,-5.391501557,-0.801151739,jazz
0.337867624,0.109065503,1838.563331,2203.908683,3978.346709,0.070679561,-136.6866748,111.0228506,-4.40839345,34.80882326,4.876176644,8.470562526,-2.593438499,0.310312109,-8.31579991,5.107547517,-5.332108188,2.837681013,-7.598506392,-5.440345675,-9.054229784,0.836644066,-3.870057429,0.608184633,-6.458901057,-4.531938943,jazz
0.269922362,0.150354579,1382.777077,1980.047007,2748.331177,0.049286951,-140.1092062,136.817668,5.795346785,16.97078849,4.578274071,3.511574165,-6.2742209,3.621533939,-5.285700939,3.014089308,-8.601726477,1.994393581,-5.88253621,-0.497545219,-1.777578271,11.63516741,3.352398624,1.196769113,-3.671514794,-3.63570667,jazz
0.275058828,0.111568309,2023.929671,2476.539263,4708.27733,0.061879169,-145.6341919,96.73748062,11.47144433,36.39753375,6.375352532,11.57100316,-4.231664733,3.739788906,-8.053197773,3.503345149,-7.332465111,4.329393225,-7.239685043,-2.543899781,-6.822615322,5.814676044,-1.409944287,-0.571652484,-5.049678046,5.202707726,jazz
0.33584771,0.193521604,1109.276321,1982.348638,2247.371948,0.029578968,-208.7522481,122.3995717,45.58478469,42.0716179,23.41359225,21.71155682,10.37143172,8.786289851,0.600524943,7.194686847,-5.738322689,6.813448278,-3.381883629,3.680852836,-9.110710807,0.433123218,-5.396818442,3.293196709,0.162670269,3.863836653,jazz
0.305786988,0.155120492,1704.324151,2522.519387,4300.320555,0.044561612,-151.1570537,99.69855092,36.82963105,34.95564937,11.46288165,20.26856864,1.684768825,5.065192517,-1.392901846,5.897056265,-7.082795536,0.844582047,-2.463076435,1.837371483,-3.37553587,0.822018794,-4.640174091,1.457476334,-3.723544348,4.341280355,jazz
0.300484978,0.159879267,1818.49083,2329.661247,4140.745031,0.056595309,-134.4394631,107.6522444,16.62215128,34.18190054,5.281607305,11.6510838,-6.114035072,13.79354832,-2.941639172,4.526623466,0.213202722,7.231235298,-2.396070302,3.839739123,-3.797722847,0.864662654,-9.34825938,-0.418759131,-7.504168047,1.353503965,jazz
0.339188671,0.136436999,2037.620383,2316.795345,4381.831972,0.090146235,-137.6669435,95.38103664,4.181080485,32.40227443,2.803393328,16.04831441,1.026825407,4.073039744,6.659362826,10.31034978,-5.099188118,-0.236058426,0.647470373,5.282381646,-7.039577021,-2.216098567,-6.713810401,7.116785924,1.505841576,1.628559758,jazz
0.36549769,0.105714217,1249.814618,1971.197072,2560.752497,0.042910972,-227.4428179,128.1410281,40.04204444,57.09646821,18.72327376,0.441070013,5.223890853,7.008823053,-4.955692534,5.269004003,-5.767066254,1.831005245,-7.646189032,2.010039384,-7.811602661,-0.86490962,-5.430994866,-0.92870117,-2.506307713,-3.390937156,jazz
0.396217763,0.127131686,1068.461901,1962.784172,2251.643616,0.026418168,-248.0174436,145.7853653,50.80409822,20.97297115,19.19945931,16.89251296,-3.088669123,15.64522981,-6.083619915,6.250067871,3.753583587,4.883666673,2.19751693,6.325451587,-1.787404987,-1.175569256,-1.244511154,-7.070881052,-0.789794222,-5.776442098,jazz
0.443348221,0.148567602,2067.089974,2645.223583,4996.877209,0.049767302,-159.2956622,87.73658469,20.49483157,27.02619101,12.68350995,18.41761592,11.08675031,14.06562298,0.008802278,-0.166112321,-2.448463013,3.072573852,-4.525984929,8.087038109,4.892369568,12.07516588,1.292284229,4.543942342,-1.723882361,1.481473055,jazz
0.270443083,0.180487081,1848.269004,2526.116583,4339.340118,0.062111414,-120.7190563,103.9841691,21.42085107,19.56083274,13.61364988,9.609895383,-0.066283382,4.68505589,-6.468907097,3.181752636,-9.099666486,1.546044652,-3.539013267,3.468048232,-0.758593153,-1.282772324,-3.059586214,2.922339111,-3.33796601,6.086608214,jazz
0.452105908,0.08534091,2948.631796,2922.242424,6531.605052,0.09689154,-180.6743265,58.94155966,24.47560779,32.20609624,5.919105542,22.31377698,-1.003340421,13.66955771,3.634728006,8.920312279,1.638675642,8.919208442,-2.001500681,0.490102509,-3.96124724,0.40560758,-1.166261534,-1.171791365,-4.939498562,-1.653212462,jazz
0.323492062,0.06119756,1063.509352,1577.921163,2028.79245,0.039150866,-306.1847195,156.4789156,19.55010149,27.95141481,10.45242048,4.452900346,0.727033343,3.271181153,3.315178647,-3.064208755,-7.264808134,1.461595665,-2.283392481,0.844140012,-2.510580436,7.682125693,-3.575663024,-4.185178885,0.535832006,0.499972484,jazz
0.334240758,0.087982714,1013.528331,1758.957171,1843.811743,0.028094865,-300.4102253,151.1353439,29.5232901,27.75031566,30.49192569,-2.584075645,7.005224221,-1.007013478,-0.102828499,-1.019099145,-0.141846553,3.32694459,-0.985759986,-0.426767722,-0.40078869,4.958511999,-6.402841979,1.162125061,-6.805680319,-3.331373318,jazz
0.388091831,0.135616034,2437.860968,2412.168036,4969.69841,0.119095309,-74.29038814,79.99859796,-6.771707736,46.49396853,1.960749298,11.11213572,-0.662313336,2.001677925,-8.891669461,6.358174974,-2.942995349,4.302313316,-8.91548803,1.34444914,-6.546158569,-8.522140662,-9.560927971,-0.908417222,-7.567626707,0.976583249,jazz
0.352168663,0.069585972,1812.942308,2139.341197,3838.255986,0.081751423,-158.6124011,115.7545996,-9.688564213,32.19921712,1.241175325,6.374653575,-2.886431263,4.701967979,-10.96516848,4.500708866,-1.215270031,1.276866369,-7.876182465,0.58823793,-6.428577989,2.100001586,-4.222345053,3.18306656,-4.580778742,-2.768152848,jazz
0.267345065,0.225254938,1892.613633,2398.344375,4214.662372,0.081211028,-92.30026065,106.3791696,11.38856398,15.05996117,12.44104426,14.36635798,2.20846685,19.54107272,1.04284438,4.585511696,4.918563563,11.39931815,8.697737198,-5.750244029,-3.627914356,4.174238469,-6.932698231,8.906616484,0.689155939,6.019717442,jazz
0.397893112,0.159891263,1685.915973,2162.508979,3895.586266,0.066532002,-123.5411099,109.9261248,8.691762293,43.94803092,4.666197303,17.96148853,5.372729804,5.236802217,-1.180057566,6.516424517,-0.163219084,7.031917128,-4.32734201,0.012660045,-3.788615609,2.561293359,-2.648662745,-0.267517807,-7.200174061,0.179081202,jazz
0.353736414,0.169839919,1940.014126,2294.109357,4131.502241,0.088796948,-123.759162,94.13495511,-2.931612849,29.47921474,16.30284608,21.79482267,4.513370179,9.03769091,5.954750821,10.37520163,2.008372841,8.121909344,-3.085666443,-0.089268081,-4.732972172,2.548717312,-5.816585923,-1.075792902,0.671428827,3.345143312,jazz
0.235152547,0.085419819,1628.649418,1847.586093,2917.024589,0.114612411,-221.4128471,119.7496995,-8.976525385,21.07532466,11.83126768,22.73476424,-3.65243267,-0.77558834,3.547404337,5.423941723,0.554378326,4.606730606,8.764872268,17.0579281,1.246846402,-11.55874085,-19.03665205,-3.460452766,-2.252470081,-1.415497332,jazz
0.292795046,0.214179441,1769.332191,2540.681903,4262.64994,0.06193015,-95.6995869,111.7032608,37.91079277,27.66242028,11.29446484,8.735799162,-3.270255376,-2.075852528,-0.523336912,0.993148644,-8.601232581,-0.397943691,-8.422433319,-0.703030571,-3.17719895,5.900945088,-1.466881177,-0.32369898,-3.024559131,2.353082199,jazz
0.459685406,0.148079097,2671.848218,2835.351273,6154.574153,0.113252927,-86.52368399,75.17291335,22.3761086,28.29877599,1.892678066,20.81454309,8.210207123,9.430267594,-2.243390312,7.99112362,-7.416795196,8.509891972,0.085667606,7.265228939,-2.546368215,3.015923569,-3.74232328,3.893440488,-6.514278726,0.411826693,jazz
0.413457287,0.030358322,1343.963049,1966.226299,2698.594974,0.04039706,-362.2910116,128.2394981,43.34289189,28.46036403,14.36955011,9.693256751,5.194363369,5.053358287,6.991644337,5.94965054,0.015121156,0.061837865,-3.040789394,3.939216928,1.25508863,4.220474945,4.298442247,4.158074768,-5.258531346,-10.13140722,jazz
0.429145306,0.059061319,1954.421524,2616.847713,4721.89171,0.04705853,-284.0981666,77.12852729,42.33350128,50.81536193,14.41104995,26.92206018,-3.596221868,16.7162508,5.634418312,6.291954418,-0.06775104,8.21626949,3.042178142,-0.104757619,-3.141868573,5.318717559,-3.278208126,2.459394314,-7.296856931,1.953327907,jazz
0.305027224,0.143421486,1792.647986,2327.438865,3998.206218,0.060443781,-146.3316853,113.2137799,14.82823253,21.47660184,0.418433837,13.35941016,3.177979472,7.367043293,9.083591901,8.214174781,-7.237816204,-4.364167273,-3.318081928,-0.403439101,-6.210710689,1.238583102,1.128587225,10.19297308,-4.540072521,2.521220437,jazz
0.305433389,0.123237453,1455.767238,2059.168116,3141.12478,0.053060651,-191.536221,114.587071,14.94203725,33.3896191,-4.534436487,12.78147874,6.477062822,8.3864984,-6.150516252,9.304634733,1.095831035,10.82259697,6.611677573,10.28056651,-3.839759621,9.173743287,3.305909314,-0.530185178,-1.262876887,6.100214233,jazz
0.446908487,0.126319319,1643.413082,2118.651722,3745.578279,0.056728991,-160.0985657,113.6162025,1.045617858,49.08719838,12.46820865,12.85392798,5.542013022,5.300100702,-2.960926878,8.337014659,-2.558425031,5.755155513,1.117365572,2.322647505,-3.969760773,6.676064238,-3.099110242,6.478583422,5.32261503,1.844970136,jazz
0.372690765,0.14459461,2424.2904,2289.465561,4925.95753,0.114735898,-108.4700889,88.66800011,-17.80074188,44.85004192,-0.955637881,2.532411719,-7.371500855,5.242637667,-0.366257768,4.905384332,-5.225717806,2.793218584,-0.864948653,2.884661045,-4.082157132,-2.906905865,-6.911386014,-3.120531164,-3.582801385,-1.77228954,jazz
0.329199049,0.103200942,1771.639622,2366.475711,3985.216351,0.062529455,-160.545965,119.3287433,29.06365493,20.64595217,-2.297389106,6.047361514,-5.380997415,5.054075227,-2.58584141,1.967683026,-5.244908919,0.634213436,-5.82039158,-0.818661465,-4.291495154,2.360191172,-2.640578,2.964625165,-4.056282191,-0.571422724,jazz
0.27673944,0.126558229,1712.485755,1657.268688,3154.93976,0.123033249,-118.2475947,132.7879205,-43.78407115,42.42279124,-13.34765695,9.444721454,-22.50983583,10.90555106,-17.04754646,1.110180471,-15.96025919,5.872999045,-9.325416746,1.847428894,-3.466742992,3.052168086,-5.263930528,-5.166634825,-9.277785773,-3.681314638,jazz
0.322409871,0.128829703,2342.129726,2480.428038,4846.29467,0.120171567,-76.02027253,90.59899916,-8.733545494,24.48380033,5.502372627,2.149556919,0.006720389,4.161971771,-0.404019664,2.152542619,0.182662203,0.136298551,-10.91450706,-0.79825936,-4.276337794,7.09240774,-3.377063624,6.218609876,2.841666143,0.860880844,jazz
0.384057136,0.128557488,2129.270613,2363.913676,4538.085088,0.07773075,-132.6769027,95.59703544,-7.773962537,14.78400405,5.006031497,3.037614887,-10.00539918,-10.10479843,-9.748780185,-8.290883802,-15.21387421,-5.652967674,-14.93400551,-7.971685259,-16.98005855,-12.46455797,-9.626048925,1.328699645,-5.59583172,-0.836027936,jazz
0.347811125,0.187351167,2557.546969,2788.236791,6025.449876,0.087675373,-89.90710355,67.16753687,8.055286777,31.72962735,17.50696099,15.95291713,5.497800684,21.18606798,-5.885974024,9.139832113,-6.790707046,8.667707539,7.422039605,4.794607209,-2.551126973,1.398236301,-5.302729336,3.214335604,2.514752871,7.74135397,jazz
0.369891308,0.113831326,1195.561676,2062.689242,2678.235855,0.035468931,-266.5627573,122.7570539,55.3238479,30.02738245,13.9854564,16.7608392,6.786185003,7.338101416,7.40667588,13.58529787,11.41296828,7.638427883,-3.08387725,-2.692544757,-7.859475262,-2.134284987,-5.963731572,-1.267452036,-2.833134264,5.399525612,jazz
0.315453319,0.133362263,2366.497622,2433.920791,4906.247904,0.121073358,-102.5506949,78.57160553,3.135926494,44.57183335,6.224308468,17.58620464,6.473934184,9.791294173,-2.429878058,5.289301345,-2.412116403,3.83695467,-5.263162406,-2.788924802,-9.691242594,-2.437252373,-5.406520307,1.506647143,-5.764740002,1.16454215,jazz
0.409588433,0.187526405,2868.441048,2774.945508,6273.98101,0.141899516,-42.90608322,66.03449954,13.48310435,36.09298227,0.405081312,10.56280303,-3.131972483,10.90231887,-6.764345311,5.383511299,-5.183566023,4.575492651,-8.925865,3.374655905,-4.504508385,1.527528217,-1.163216586,2.676239724,-3.638903221,0.57177822,jazz
0.305136661,0.188216418,1753.7211,2571.279362,4316.058279,0.041885695,-148.0219766,96.05229715,46.86395278,39.92845043,11.1510885,12.09185279,7.844770957,10.50090614,5.783085671,9.797911299,5.097977847,5.097162584,1.118101359,4.690523948,-4.299177347,0.427329701,-4.455042116,-1.562196746,-7.293318658,-3.442036119,jazz
0.396907456,0.155970275,1999.203909,2616.194962,4828.883252,0.06415857,-146.9325482,85.50114274,36.33045828,48.00943334,12.96565009,19.47532149,6.038207245,13.20859519,3.295772962,8.184178204,1.105845387,4.228362997,-6.581114043,-0.046807604,-8.09057041,2.948972643,-6.019487228,1.689314227,-1.588279399,3.956269309,jazz
0.311387711,0.081261158,1108.018145,1870.173331,1846.709483,0.037766459,-268.2519889,144.8726453,43.91668687,23.39644693,10.5165902,12.26582596,-4.827652816,1.328319601,-11.0914187,8.200079426,-11.66454054,-6.266069225,-7.004656479,-1.632824459,-1.936156465,-0.435455854,-3.716432464,-2.153486568,-6.279439439,-1.820278221,jazz
0.267212881,0.076739185,2001.483078,2128.062983,4043.121182,0.089993293,-198.779625,92.17404254,-20.93877344,24.16239974,-11.37954562,-1.523861245,-0.428259494,-5.408522814,-8.609520256,-1.071208607,-12.7907466,0.623293319,-3.948343344,-2.778775909,-10.69485618,-5.272727978,-11.99934512,0.835014095,-8.592928843,2.404161181,jazz
0.349207548,0.074611142,2201.461891,2455.678279,4845.395372,0.094188434,-160.4001206,95.66717037,-0.647772362,21.42829399,-5.263474915,3.628736979,-4.814090922,-3.190289885,-11.19826627,-1.435826078,-10.76198526,-5.845515361,-9.906340851,-4.482267997,-12.61461114,-4.506050541,-7.381662044,-1.455334327,-7.188067574,2.542988207,jazz
0.318937046,0.161421716,1326.249343,1965.731395,2813.205572,0.042994807,-166.5210803,133.9800693,32.95550598,35.65939112,-6.845888877,-2.414692782,-3.278798153,7.086901533,-2.209427161,-5.99693857,-9.627885171,-2.516202929,-10.02468171,-8.732235011,-10.15999149,-3.235199332,-8.936260517,-1.011520601,-2.068564072,1.175628362,jazz
0.305658874,0.097286195,2191.067948,2399.537389,4815.818443,0.088723309,-118.3460554,94.56581668,-8.502293238,24.44867361,-5.96854948,4.819042319,-6.486803351,-0.049164355,-6.800480806,-0.456423416,-5.133553393,0.756593023,-4.92807058,-2.537315051,-9.328740311,-1.189120461,-4.268231404,-1.532535267,-0.565803785,3.50102771,jazz
0.396930189,0.09134312,2126.295523,2734.458754,5120.605695,0.055406893,-229.6747096,77.36525921,41.27481003,45.01073776,19.16932527,22.24008191,3.447332999,6.673606804,2.64329964,6.580032621,-1.233300414,5.797026295,-3.820846647,2.569670621,-5.436382615,3.891211047,0.961428411,6.571569362,-0.125986143,-2.361318989,jazz
0.411763108,0.109310023,1803.673286,2234.169298,4081.741057,0.067408869,-224.588902,92.15972064,14.2185864,46.8641774,27.76519135,23.08106386,5.489214728,0.765861403,0.965275726,3.295831139,-1.816064911,0.80464626,-4.518530257,8.321031142,1.111186074,3.111538526,1.336349672,3.089596488,-8.931662025,-5.126688446,jazz
0.432281699,0.074969038,3441.871322,2780.458077,6632.326485,0.195049666,-177.0178086,34.28796281,12.68582851,47.38339218,11.40585057,16.94943072,-2.378807194,2.637619979,0.283716265,0.381492977,-3.852434982,0.806681059,-0.967780285,3.266493259,-7.677522864,1.539808624,-2.316462101,1.163952475,-7.796172376,-6.184214569,jazz
0.44917255,0.09935233,1908.291482,1994.325604,3834.05926,0.092895791,-151.5975921,107.8260336,-28.64251064,32.67610945,2.794302824,19.69744743,9.893700312,6.33015702,-1.671987433,11.1594456,-2.685836325,0.120819279,-5.764290909,-2.203355012,-7.309461059,-2.575718953,-1.233654189,-2.225417754,-13.52708191,-8.505362632,jazz
0.353798532,0.083398573,1552.762313,1969.039801,3300.775246,0.056429905,-225.7387488,117.6222351,5.630812962,33.4527605,15.0892549,11.02591558,5.964138443,8.077686399,-3.82170955,-3.655239798,-4.512697491,-1.62936009,-4.393860839,-3.043367212,-8.886757272,-2.58123266,-5.550077024,0.493218699,-2.05131487,0.553853011,jazz
0.280451206,0.099940732,1775.692783,2108.171348,3712.703923,0.079423307,-164.5143116,108.8208522,-2.767742944,31.28829958,-6.023600327,9.177872255,0.166557735,1.289138575,-7.840594925,17.08967428,1.615530284,5.763960754,-0.148613184,-2.555335047,-9.673608088,-7.407185702,-1.576295556,1.709491411,-1.499319038,-4.932128712,jazz
0.256880643,0.103377022,1555.341345,2313.712194,3682.127773,0.041824518,-195.8437938,109.0424581,29.45082036,36.1249397,5.693347524,11.60169854,-1.858722855,4.698469792,-10.92560944,1.558624156,-5.206737227,2.231300332,-13.30214075,-2.551007054,-6.971390458,3.148586213,-3.633231424,0.487369287,-5.384888708,1.460558241,jazz
0.31652722,0.130644992,1764.63386,2172.821245,3910.599555,0.065087551,-140.0729994,122.5199478,10.18477795,30.74518569,1.438643509,12.81062905,-5.663836454,1.638293701,-7.64573784,-0.402433755,0.959960953,0.711600196,-7.149307228,-0.422883628,-5.502163338,-2.636671394,-7.210725813,-1.607221006,-3.659840831,2.112544492,jazz
0.287524721,0.093777418,1288.674314,2089.496401,2334.803747,0.04728851,-258.1410673,128.0455479,29.83157431,20.18934415,13.51225237,20.57040354,22.61633663,-0.752239313,4.89453816,31.3910101,-5.282442169,6.562715934,-9.48327096,-3.504455337,-6.874517252,-0.094766561,-5.682312667,1.609527666,5.330826801,14.29104649,jazz
0.417040018,0.078494467,2010.470877,2214.045139,4646.564771,0.094434729,-176.8130821,109.2643444,-8.046301268,51.47861332,-15.72205637,34.47515598,-16.50341151,15.06022662,-17.81990868,5.371308606,-10.77743218,9.779539137,-10.12472833,6.534400722,-7.172968947,2.388739816,-2.922386578,4.308582988,-8.472470778,0.660069569,jazz
0.468502389,0.155069351,2373.972206,2277.110347,4707.677798,0.131200379,-63.97828605,87.47459937,-21.83923584,43.36061085,1.837496832,5.166064873,6.458085932,8.736742676,-6.060925576,4.321090782,-3.70642211,3.132828933,1.751968863,-0.677334196,-2.77107054,3.640776924,-5.884820969,3.346138885,-3.253788327,-0.688600957,jazz
0.385834081,0.145177558,2282.644031,2397.04357,4830.482005,0.110948602,-93.79120876,89.90774084,-1.418061799,36.9423801,6.133375259,7.092526357,-1.699735416,-2.10751821,-0.874863996,6.23959623,-8.837380639,3.428582232,-6.099107416,-3.540646285,-1.481292385,-2.662228477,-8.229384794,0.519056537,-3.805854643,1.697491582,jazz
0.447615471,0.169143617,2392.394656,2721.11612,5623.963054,0.090542751,-54.48776701,89.65761398,16.45552691,28.98655441,0.154503178,12.62222326,3.672392531,5.301458082,-5.451016516,7.395658751,-1.403367962,6.711023687,-3.508790982,0.372564813,-4.645508915,3.16122459,-5.600145462,1.23496734,-6.129534301,1.162977109,jazz
0.409330125,0.080536067,2257.83709,2571.35634,5140.640068,0.08818518,-163.0980869,96.82545163,19.59169119,25.03575984,-3.525747724,16.43745322,-2.483045683,8.579980517,-3.53142733,2.868420947,-1.61471504,3.850024014,-0.186084432,6.873219992,0.405544458,3.675357726,-1.772271452,2.458810062,-5.293130934,0.901977234,jazz
0.399834108,0.136633232,2310.618373,2528.908584,5125.851603,0.091008374,-97.65099385,88.69243994,9.230142136,33.79075848,-1.44497229,14.59014462,-0.769573009,4.079774836,-3.088323282,5.913864137,2.115033907,8.972735856,3.745583509,6.469896128,-2.487370062,3.686278085,-2.478695825,2.527818335,-4.19722277,-1.002424727,jazz
0.413293254,0.116470851,2306.569453,2546.906464,5018.560295,0.081595082,-110.4030335,90.28267931,7.975629617,34.83054813,2.385257055,6.550871034,-0.833175378,4.690006235,1.336056392,12.58894511,1.036487915,7.867753153,-1.116952602,3.492735237,-0.710441335,3.436668172,-0.867036026,2.590073717,-5.256683292,5.125004609,jazz
0.240393564,0.13623096,1928.870413,2247.089064,3890.93989,0.085646344,-158.2000115,104.1360153,12.99321871,27.92092262,9.885897542,6.463185816,-1.890916756,14.49162647,7.421119366,19.21433038,-1.951330324,-0.058470165,-9.766957779,-2.979162604,-5.768876707,3.053951797,-2.595996397,6.701957408,1.663484479,2.673137012,jazz
0.422671541,0.105721928,1857.759368,2222.023827,4324.618346,0.082559275,-138.9560429,116.42032,-2.649241511,39.98372816,-16.67875406,20.60809399,-17.21112779,15.89619348,-17.82829407,12.84098048,-14.91681684,14.71463585,-7.474334232,8.454763784,-10.05897376,6.564828349,-3.929711134,2.62482436,-3.732990527,1.540812977,jazz
0.391349484,0.140699282,2145.451011,2516.308972,4644.851805,0.088180648,-101.3185973,101.0925162,9.598819848,26.56229089,5.983762813,2.829303401,6.714962844,4.457756238,-0.349332273,4.679654618,-4.619337701,4.804362274,-5.056311252,1.069882678,-4.771457506,-2.744038239,-9.493423852,2.256223112,-2.42059492,2.648937807,jazz
0.379003482,0.293506384,1277.657618,1696.760511,2724.499767,0.04367908,-91.73564672,135.7914415,-16.91446623,55.68414141,7.842776124,8.688744199,-2.174511814,4.13411246,0.577523749,0.302895587,-8.027384122,1.806287955,-6.683651732,-5.351211348,-9.257152829,-4.025161099,-7.384901081,-2.959233163,-7.225476864,-3.165025865,jazz
0.482069475,0.136443868,2858.44127,2853.160541,6226.642936,0.113676633,-83.91693155,68.6956995,20.22857119,39.03041332,-6.741913505,17.15582578,8.469952068,1.924723075,3.444936892,5.722954335,-5.416525949,5.850591515,-2.774052168,10.30642025,-4.953340532,6.291574869,-5.852725196,5.577911875,-5.05591733,-1.470033377,jazz
0.441049187,0.160180435,1438.910041,2395.85349,3288.185067,0.027373205,-246.0925818,97.63380391,78.03130687,42.68560755,15.03382263,32.99823187,5.095265723,10.11433785,2.301886511,3.731371437,0.93011626,8.668678875,-1.53261963,1.821075463,-3.617709002,0.180230694,-0.310207665,2.755891148,-7.597565863,1.627624913,jazz
0.313928681,0.057272021,1982.792035,2702.236638,5053.682898,0.059352795,-263.9935809,86.90494836,41.56660432,34.0385602,15.8143553,15.90989179,2.979229932,4.49723609,-9.526306797,-3.172492092,-8.99208513,-1.995242035,-7.649310791,0.031324483,-9.751884961,-1.658565041,-5.14205536,3.215020411,-1.619738044,1.46471047,jazz
